char_code,dt,nominal,name,value,num_code
UAH,2021-05-30,10,Украинских гривен,26.7711,980
USD,2021-05-30,1,Доллар США,73.587,840
UZS,2021-05-30,10000,Узбекских сумов,69.4936,860
XDR,2021-05-30,1,СДР (специальные права заимствования),106.309,960
ZAR,2021-05-30,10,Южноафриканских рэндов,53.2275,710
AMD,2021-05-31,100,Армянских драмов,14.1302,051
AUD,2021-05-31,1,Австралийский доллар,56.8828,036
AZN,2021-05-31,1,Азербайджанский манат,43.3119,944
BGN,2021-05-31,1,Болгарский лев,45.8886,975
BRL,2021-05-31,1,Бразильский реал,14.0447,986
BYN,2021-05-31,1,Белорусский рубль,29.0594,933
CAD,2021-05-31,1,Канадский доллар,60.9416,124
CHF,2021-05-31,1,Швейцарский франк,81.9911,756
CNY,2021-05-31,1,Китайский юань,11.5594,156
CZK,2021-05-31,10,Чешских крон,35.2715,203
DKK,2021-05-31,1,Датская крона,12.0698,208
EUR,2021-05-31,1,Евро,89.6731,978
GBP,2021-05-31,1,Фунт стерлингов Соединенного королевства,104.457,826
HKD,2021-05-31,10,Гонконгских долларов,94.8115,344
HUF,2021-05-31,100,Венгерских форинтов,25.7965,348
INR,2021-05-31,10,Индийских рупий,10.1599,356
JPY,2021-05-31,100,Японских иен,66.9917,392
KGS,2021-05-31,100,Киргизских сомов,88.2232,417
KRW,2021-05-31,1000,Вон Республики Корея,66.0474,410
KZT,2021-05-31,100,Казахстанских тенге,17.167,398
MDL,2021-05-31,10,Молдавских леев,41.8227,498
NOK,2021-05-31,10,Норвежских крон,88.2412,578
PLN,2021-05-31,1,Польский злотый,19.9992,985
RON,2021-05-31,1,Румынский лей,18.244,946
SEK,2021-05-31,10,Шведских крон,88.7928,752
SGD,2021-05-31,1,Сингапурский доллар,55.6129,702
TJS,2021-05-31,10,Таджикских сомони,64.5217,972
TMT,2021-05-31,1,Новый туркменский манат,21.0549,934
TRY,2021-05-31,10,Турецких лир,85.9591,949
UAH,2021-05-31,10,Украинских гривен,26.7711,980
USD,2021-05-31,1,Доллар США,73.587,840
UZS,2021-05-31,10000,Узбекских сумов,69.4936,860
XDR,2021-05-31,1,СДР (специальные права заимствования),106.309,960
ZAR,2021-05-31,10,Южноафриканских рэндов,53.2275,710
AMD,2021-06-01,100,Армянских драмов,14.0752,051
AUD,2021-06-01,1,Австралийский доллар,56.7022,036
AZN,2021-06-01,1,Азербайджанский манат,42.8484,944
BGN,2021-06-01,1,Болгарский лев,45.6989,975
BRL,2021-06-01,1,Бразильский реал,14.0275,986
BYN,2021-06-01,1,Белорусский рубль,28.9732,933
CAD,2021-06-01,1,Канадский доллар,60.7312,124
CHF,2021-06-01,1,Швейцарский франк,81.3953,756
CNY,2021-06-01,1,Китайский юань,11.5219,156
CZK,2021-06-01,10,Чешских крон,35.0349,203
DKK,2021-06-01,1,Датская крона,12.0186,208
EUR,2021-06-01,1,Евро,89.3778,978
GBP,2021-06-01,1,Фунт стерлингов Соединенного королевства,103.898,826
HKD,2021-06-01,10,Гонконгских долларов,94.4518,344
HUF,2021-06-01,100,Венгерских форинтов,25.6672,348
INR,2021-06-01,10,Индийских рупий,10.1027,356
JPY,2021-06-01,100,Японских иен,66.8063,392
KGS,2021-06-01,100,Киргизских сомов,87.6199,417
KRW,2021-06-01,1000,Вон Республики Корея,66.15,410
KZT,2021-06-01,100,Казахстанских тенге,17.0912,398
MDL,2021-06-01,10,Молдавских леев,41.5985,498
NOK,2021-06-01,10,Норвежских крон,87.5726,578
PLN,2021-06-01,1,Польский злотый,19.9419,985
RON,2021-06-01,1,Румынский лей,18.1665,946
SEK,2021-06-01,10,Шведских крон,88.309,752
SGD,2021-06-01,1,Сингапурский доллар,55.4478,702
TJS,2021-06-01,10,Таджикских сомони,64.6639,972
TMT,2021-06-01,1,Новый туркменский манат,20.9718,934
TRY,2021-06-01,10,Турецких лир,86.4142,949
UAH,2021-06-01,10,Украинских гривен,26.6893,980
USD,2021-06-01,1,Доллар США,73.2965,840
UZS,2021-06-01,10000,Узбекских сумов,69.2741,860
XDR,2021-06-01,1,СДР (специальные права заимствования),105.889,960
ZAR,2021-06-01,10,Южноафриканских рэндов,53.336,710
AMD,2021-06-02,100,Армянских драмов,14.0683,051
AUD,2021-06-02,1,Австралийский доллар,56.7106,036
AZN,2021-06-02,1,Азербайджанский манат,43.1084,944
BGN,2021-06-02,1,Болгарский лев,45.7557,975
BRL,2021-06-02,1,Бразильский реал,14.0354,986
BYN,2021-06-02,1,Белорусский рубль,28.9182,933
CAD,2021-06-02,1,Канадский доллар,60.8466,124
CHF,2021-06-02,1,Швейцарский франк,81.4242,756
CNY,2021-06-02,1,Китайский юань,11.4865,156
CZK,2021-06-02,10,Чешских крон,35.1892,203
DKK,2021-06-02,1,Датская крона,12.0342,208
EUR,2021-06-02,1,Евро,89.5958,978
GBP,2021-06-02,1,Фунт стерлингов Соединенного королевства,103.929,826
HKD,2021-06-02,10,Гонконгских долларов,94.3914,344
HUF,2021-06-02,100,Венгерских форинтов,25.7678,348
INR,2021-06-02,10,Индийских рупий,10.0564,356
JPY,2021-06-02,100,Японских иен,66.8167,392
KGS,2021-06-02,100,Киргизских сомов,87.5633,417
KRW,2021-06-02,1000,Вон Республики Корея,66.1248,410
KZT,2021-06-02,100,Казахстанских тенге,17.1242,398
MDL,2021-06-02,10,Молдавских леев,41.567,498
NOK,2021-06-02,10,Норвежских крон,88.5581,578
PLN,2021-06-02,1,Польский злотый,19.9817,985
RON,2021-06-02,1,Румынский лей,18.1947,946
SEK,2021-06-02,10,Шведских крон,88.4896,752
SGD,2021-06-02,1,Сингапурский доллар,55.4185,702
TJS,2021-06-02,10,Таджикских сомони,64.2184,972
TMT,2021-06-02,1,Новый туркменский манат,20.956,934
TRY,2021-06-02,10,Турецких лир,86.0405,949
UAH,2021-06-02,10,Украинских гривен,26.6875,980
USD,2021-06-02,1,Доллар США,73.2411,840
UZS,2021-06-02,10000,Узбекских сумов,69.3032,860
XDR,2021-06-02,1,СДР (специальные права заимствования),105.809,960
ZAR,2021-06-02,10,Южноафриканских рэндов,53.2957,710
AMD,2021-06-03,100,Армянских драмов,14.116,051
AUD,2021-06-03,1,Австралийский доллар,56.7992,036
AZN,2021-06-03,1,Азербайджанский манат,43.2595,944
BGN,2021-06-03,1,Болгарский лев,45.8131,975
BRL,2021-06-03,1,Бразильский реал,14.2673,986
BYN,2021-06-03,1,Белорусский рубль,28.9818,933
CAD,2021-06-03,1,Канадский доллар,60.8527,124
CHF,2021-06-03,1,Швейцарский франк,81.6916,756
CNY,2021-06-03,1,Китайский юань,11.5074,156
CZK,2021-06-03,10,Чешских крон,35.2052,203
DKK,2021-06-03,1,Датская крона,12.048,208
EUR,2021-06-03,1,Евро,89.6895,978
GBP,2021-06-03,1,Фунт стерлингов Соединенного королевства,103.889,826
HKD,2021-06-03,10,Гонконгских долларов,94.7199,344
HUF,2021-06-03,100,Венгерских форинтов,25.8663,348
INR,2021-06-03,10,Индийских рупий,10.0496,356
JPY,2021-06-03,100,Японских иен,66.941,392
KGS,2021-06-03,100,Киргизских сомов,87.0837,417
KRW,2021-06-03,1000,Вон Республики Корея,66.0317,410
KZT,2021-06-03,100,Казахстанских тенге,17.1562,398
MDL,2021-06-03,10,Молдавских леев,41.6419,498
NOK,2021-06-03,10,Норвежских крон,88.1714,578
PLN,2021-06-03,1,Польский злотый,20.0633,985
RON,2021-06-03,1,Румынский лей,18.2133,946
SEK,2021-06-03,10,Шведских крон,88.7324,752
SGD,2021-06-03,1,Сингапурский доллар,55.512,702
TJS,2021-06-03,10,Таджикских сомони,64.4436,972
TMT,2021-06-03,1,Новый туркменский манат,21.0294,934
TRY,2021-06-03,10,Турецких лир,85.136,949
UAH,2021-06-03,10,Украинских гривен,26.8869,980
USD,2021-06-03,1,Доллар США,73.4979,840
UZS,2021-06-03,10000,Узбекских сумов,69.6015,860
XDR,2021-06-03,1,СДР (специальные права заимствования),106.207,960
ZAR,2021-06-03,10,Южноафриканских рэндов,53.3638,710
AMD,2021-06-04,100,Армянских драмов,14.0716,051
AUD,2021-06-04,1,Австралийский доллар,56.6328,036
AZN,2021-06-04,1,Азербайджанский манат,43.1216,944
BGN,2021-06-04,1,Болгарский лев,45.6499,975
BRL,2021-06-04,1,Бразильский реал,14.4333,986
BYN,2021-06-04,1,Белорусский рубль,28.8985,933
CAD,2021-06-04,1,Канадский доллар,60.7392,124
CHF,2021-06-04,1,Швейцарский франк,81.395,756
CNY,2021-06-04,1,Китайский юань,11.4589,156
CZK,2021-06-04,10,Чешских крон,35.0577,203
DKK,2021-06-04,1,Датская крона,12.0061,208
EUR,2021-06-04,1,Евро,89.2644,978
GBP,2021-06-04,1,Фунт стерлингов Соединенного королевства,103.807,826
HKD,2021-06-04,10,Гонконгских долларов,94.4362,344
HUF,2021-06-04,100,Венгерских форинтов,25.7608,348
INR,2021-06-04,10,Индийских рупий,10.0289,356
JPY,2021-06-04,100,Японских иен,66.7276,392
KGS,2021-06-04,100,Киргизских сомов,86.6955,417
KRW,2021-06-04,1000,Вон Республики Корея,65.7553,410
KZT,2021-06-04,100,Казахстанских тенге,17.1055,398
MDL,2021-06-04,10,Молдавских леев,41.5091,498
NOK,2021-06-04,10,Норвежских крон,88.054,578
PLN,2021-06-04,1,Польский злотый,20.0103,985
RON,2021-06-04,1,Румынский лей,18.1368,946
SEK,2021-06-04,10,Шведских крон,88.473,752
SGD,2021-06-04,1,Сингапурский доллар,55.3392,702
TJS,2021-06-04,10,Таджикских сомони,64.2381,972
TMT,2021-06-04,1,Новый туркменский манат,20.9624,934
TRY,2021-06-04,10,Турецких лир,84.9926,949
UAH,2021-06-04,10,Украинских гривен,26.7998,980
USD,2021-06-04,1,Доллар США,73.2636,840
UZS,2021-06-04,10000,Узбекских сумов,69.4393,860
XDR,2021-06-04,1,СДР (специальные права заимствования),105.67,960
ZAR,2021-06-04,10,Южноафриканских рэндов,54.1678,710
AMD,2021-06-05,100,Армянских драмов,14.0854,051
AUD,2021-06-05,1,Австралийский доллар,56.1411,036
AZN,2021-06-05,1,Азербайджанский манат,43.1266,944
BGN,2021-06-05,1,Болгарский лев,45.3669,975
BRL,2021-06-05,1,Бразильский реал,14.4293,986
BYN,2021-06-05,1,Белорусский рубль,28.8734,933
CAD,2021-06-05,1,Канадский доллар,60.4256,124
CHF,2021-06-05,1,Швейцарский франк,80.9368,756
CNY,2021-06-05,1,Китайский юань,11.4318,156
CZK,2021-06-05,10,Чешских крон,34.8384,203
DKK,2021-06-05,1,Датская крона,11.9328,208
EUR,2021-06-05,1,Евро,88.7545,978
GBP,2021-06-05,1,Фунт стерлингов Соединенного королевства,103.424,826
HKD,2021-06-05,10,Гонконгских долларов,94.4508,344
HUF,2021-06-05,100,Венгерских форинтов,25.5646,348
INR,2021-06-05,10,Индийских рупий,10.0242,356
JPY,2021-06-05,100,Японских иен,66.4871,392
KGS,2021-06-05,100,Киргизских сомов,86.5075,417
KRW,2021-06-05,1000,Вон Республики Корея,65.7081,410
KZT,2021-06-05,100,Казахстанских тенге,17.1039,398
MDL,2021-06-05,10,Молдавских леев,41.4669,498
NOK,2021-06-05,10,Норвежских крон,87.2661,578
PLN,2021-06-05,1,Польский злотый,19.8559,985
RON,2021-06-05,1,Румынский лей,18.026,946
SEK,2021-06-05,10,Шведских крон,87.7521,752
SGD,2021-06-05,1,Сингапурский доллар,55.1457,702
TJS,2021-06-05,10,Таджикских сомони,64.2456,972
TMT,2021-06-05,1,Новый туркменский манат,20.9648,934
TRY,2021-06-05,10,Турецких лир,84.3032,949
UAH,2021-06-05,10,Украинских гривен,26.8432,980
USD,2021-06-05,1,Доллар США,73.2721,840
UZS,2021-06-05,10000,Узбекских сумов,69.5234,860
XDR,2021-06-05,1,СДР (специальные права заимствования),105.754,960
ZAR,2021-06-05,10,Южноафриканских рэндов,53.5662,710
AMD,2021-06-06,100,Армянских драмов,14.0854,051
AUD,2021-06-06,1,Австралийский доллар,56.1411,036
AZN,2021-06-06,1,Азербайджанский манат,43.1266,944
BGN,2021-06-06,1,Болгарский лев,45.3669,975
BRL,2021-06-06,1,Бразильский реал,14.4293,986
BYN,2021-06-06,1,Белорусский рубль,28.8734,933
CAD,2021-06-06,1,Канадский доллар,60.4256,124
